,instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,optionType
1507,39051,BANKNIFTY,,3955.05,02DEC21,42800.0,0.05,25,OI,FO,NSE,,1,50339,PE
1508,39052,BANKNIFTY,,681.25,02DEC21,42900.0,0.05,25,OI,FO,NSE,,1,50340,CE
1509,39053,BANKNIFTY,,4032.15,02DEC21,42900.0,0.05,25,OI,FO,NSE,,1,50341,PE
1510,39054,BANKNIFTY,,657.8,02DEC21,43000.0,0.05,25,OI,FO,NSE,,1,50342,CE
1511,39055,BANKNIFTY,,4108.25,02DEC21,43000.0,0.05,25,OI,FO,NSE,,1,50343,PE
1512,39059,BANKNIFTY,,636.45,02DEC21,43100.0,0.05,25,OI,FO,NSE,,1,50344,CE
1513,39060,BANKNIFTY,,4186.4,02DEC21,43100.0,0.05,25,OI,FO,NSE,,1,50345,PE
1514,39061,BANKNIFTY,,615.7,02DEC21,43200.0,0.05,25,OI,FO,NSE,,1,50346,CE
1515,39062,BANKNIFTY,,4265.15,02DEC21,43200.0,0.05,25,OI,FO,NSE,,1,50358,PE
1516,39063,BANKNIFTY,,595.5,02DEC21,43300.0,0.05,25,OI,FO,NSE,,1,50359,CE
1517,39064,BANKNIFTY,,4344.45,02DEC21,43300.0,0.05,25,OI,FO,NSE,,1,50360,PE
1518,18395,BANKNIFTY,,641.75,02DEC21,43400.0,0.05,25,OI,FO,NSE,,1,38465,CE
1519,18396,BANKNIFTY,,4150.9,02DEC21,43400.0,0.05,25,OI,FO,NSE,,1,38472,PE
1520,18411,BANKNIFTY,,620.75,02DEC21,43500.0,0.05,25,OI,FO,NSE,,1,38692,CE
1521,18413,BANKNIFTY,,4229.45,02DEC21,43500.0,0.05,25,OI,FO,NSE,,1,38693,PE
1522,18445,BANKNIFTY,,600.35,02DEC21,43600.0,0.05,25,OI,FO,NSE,,1,38705,CE
1523,18446,BANKNIFTY,,4308.55,02DEC21,43600.0,0.05,25,OI,FO,NSE,,1,38706,PE
1524,18453,BANKNIFTY,,580.5,02DEC21,43700.0,0.05,25,OI,FO,NSE,,1,38707,CE
1525,18456,BANKNIFTY,,4388.25,02DEC21,43700.0,0.05,25,OI,FO,NSE,,1,38708,PE
1526,43901,BANKNIFTY,,581.6,02DEC21,43800.0,0.05,25,OI,FO,NSE,,1,62526,CE
1527,43902,BANKNIFTY,,4157.3,02DEC21,43800.0,0.05,25,OI,FO,NSE,,1,62527,PE
1528,43903,BANKNIFTY,,561.65,02DEC21,43900.0,0.05,25,OI,FO,NSE,,1,62528,CE
1529,43904,BANKNIFTY,,4236.9,02DEC21,43900.0,0.05,25,OI,FO,NSE,,1,62529,PE
1530,43905,BANKNIFTY,,542.25,02DEC21,44000.0,0.05,25,OI,FO,NSE,,1,62530,CE
1531,43906,BANKNIFTY,,4317.05,02DEC21,44000.0,0.05,25,OI,FO,NSE,,1,62531,PE
1532,38389,BANKNIFTY,,536.15,02DEC21,44100.0,0.05,25,OI,FO,NSE,,1,36575,CE
1533,38390,BANKNIFTY,,4131.0,02DEC21,44100.0,0.05,25,OI,FO,NSE,,1,36576,PE
1534,38391,BANKNIFTY,,0.65,02DEC21,44200.0,0.05,25,OI,FO,NSE,,1,36577,CE
1535,38397,BANKNIFTY,,4208.0,02DEC21,44200.0,0.05,25,OI,FO,NSE,,1,36578,PE
1536,38398,BANKNIFTY,,498.3,02DEC21,44300.0,0.05,25,OI,FO,NSE,,1,36583,CE
1537,38399,BANKNIFTY,,4292.3,02DEC21,44300.0,0.05,25,OI,FO,NSE,,1,36584,PE
1538,18941,BANKNIFTY,,666.35,02DEC21,44400.0,0.05,25,OI,FO,NSE,,1,64701,CE
1539,18966,BANKNIFTY,,3695.85,02DEC21,44400.0,0.05,25,OI,FO,NSE,,1,64722,PE
1540,19163,BANKNIFTY,,643.6,02DEC21,44500.0,0.05,25,OI,FO,NSE,,1,64723,CE
1541,19164,BANKNIFTY,,3772.75,02DEC21,44500.0,0.05,25,OI,FO,NSE,,1,64732,PE
1542,19174,BANKNIFTY,,619.85,02DEC21,44600.0,0.05,25,OI,FO,NSE,,1,64735,CE
1543,19441,BANKNIFTY,,3848.55,02DEC21,44600.0,0.05,25,OI,FO,NSE,,1,64736,PE
1544,19445,BANKNIFTY,,598.25,02DEC21,44700.0,0.05,25,OI,FO,NSE,,1,64743,CE
1545,19864,BANKNIFTY,,3926.6,02DEC21,44700.0,0.05,25,OI,FO,NSE,,1,64752,PE
1546,19869,BANKNIFTY,,577.3,02DEC21,44800.0,0.05,25,OI,FO,NSE,,1,64753,CE
1547,19886,BANKNIFTY,,4005.25,02DEC21,44800.0,0.05,25,OI,FO,NSE,,1,64754,PE
1548,19888,BANKNIFTY,,556.95,02DEC21,44900.0,0.05,25,OI,FO,NSE,,1,64761,CE
1549,19896,BANKNIFTY,,4084.45,02DEC21,44900.0,0.05,25,OI,FO,NSE,,1,64805,PE
1550,19897,BANKNIFTY,,36.8,02DEC21,45000.0,0.05,25,OI,FO,NSE,,1,64806,CE
1551,19915,BANKNIFTY,,4164.3,02DEC21,45000.0,0.05,25,OI,FO,NSE,,1,64813,PE
1552,19917,BANKNIFTY,,518.0,02DEC21,45100.0,0.05,25,OI,FO,NSE,,1,64814,CE
1553,19918,BANKNIFTY,,4244.75,02DEC21,45100.0,0.05,25,OI,FO,NSE,,1,64815,PE
1554,19923,BANKNIFTY,,499.4,02DEC21,45200.0,0.05,25,OI,FO,NSE,,1,64818,CE
1555,19927,BANKNIFTY,,4325.7,02DEC21,45200.0,0.05,25,OI,FO,NSE,,1,64819,PE
1556,148028,NIFTY,,1940.0,02DEC21,16050.0,0.05,50,OI,FO,NSE,,1,35060,CE
1557,148029,NIFTY,,124.7,02DEC21,16050.0,0.05,50,OI,FO,NSE,,1,35061,PE
1558,45758,NIFTY,,1753.55,02DEC21,16100.0,0.05,50,OI,FO,NSE,,1,72403,CE
1559,45759,NIFTY,,128.75,02DEC21,16100.0,0.05,50,OI,FO,NSE,,1,72404,PE
1560,45762,NIFTY,,1712.3,02DEC21,16150.0,0.05,50,OI,FO,NSE,,1,72405,CE
1561,45763,NIFTY,,137.2,02DEC21,16150.0,0.05,50,OI,FO,NSE,,1,72406,PE
1562,15178,NIFTY,,1756.2,02DEC21,16200.0,0.05,50,OI,FO,NSE,,1,70873,CE
1563,15180,NIFTY,,136.5,02DEC21,16200.0,0.05,50,OI,FO,NSE,,1,70874,PE
1564,12011,NIFTY,,1766.05,02DEC21,16250.0,0.05,50,OI,FO,NSE,,1,70365,CE
1565,12012,NIFTY,,157.0,02DEC21,16250.0,0.05,50,OI,FO,NSE,,1,70366,PE
1566,53817,NIFTY,,1797.95,02DEC21,16300.0,0.05,50,OI,FO,NSE,,1,67030,CE
1567,53844,NIFTY,,156.0,02DEC21,16300.0,0.05,50,OI,FO,NSE,,1,67031,PE
1568,53845,NIFTY,,1757.6,02DEC21,16350.0,0.05,50,OI,FO,NSE,,1,67032,CE
1569,53852,NIFTY,,165.3,02DEC21,16350.0,0.05,50,OI,FO,NSE,,1,67033,PE
1570,53853,NIFTY,,1717.65,02DEC21,16400.0,0.05,50,OI,FO,NSE,,1,67034,CE
1571,53857,NIFTY,,174.95,02DEC21,16400.0,0.05,50,OI,FO,NSE,,1,67035,PE
1572,53858,NIFTY,,1678.1,02DEC21,16450.0,0.05,50,OI,FO,NSE,,1,67036,CE
1573,53859,NIFTY,,185.05,02DEC21,16450.0,0.05,50,OI,FO,NSE,,1,67037,PE
1574,53864,NIFTY,,1639.0,02DEC21,16500.0,0.05,50,OI,FO,NSE,,1,67074,CE
1575,53865,NIFTY,,11.95,02DEC21,16500.0,0.05,50,OI,FO,NSE,,1,67075,PE
1576,53866,NIFTY,,1600.3,02DEC21,16550.0,0.05,50,OI,FO,NSE,,1,67076,CE
1577,53867,NIFTY,,206.55,02DEC21,16550.0,0.05,50,OI,FO,NSE,,1,67077,PE
1578,53870,NIFTY,,1562.05,02DEC21,16600.0,0.05,50,OI,FO,NSE,,1,67078,CE
1579,53874,NIFTY,,217.95,02DEC21,16600.0,0.05,50,OI,FO,NSE,,1,67079,PE
1580,53875,NIFTY,,1524.3,02DEC21,16650.0,0.05,50,OI,FO,NSE,,1,67080,CE
1581,53876,NIFTY,,229.8,02DEC21,16650.0,0.05,50,OI,FO,NSE,,1,67081,PE
1582,53877,NIFTY,,1486.95,02DEC21,16700.0,0.05,50,OI,FO,NSE,,1,67082,CE
1583,53886,NIFTY,,242.1,02DEC21,16700.0,0.05,50,OI,FO,NSE,,1,67083,PE
1584,53887,NIFTY,,1450.75,02DEC21,16750.0,0.05,50,OI,FO,NSE,,1,67084,CE
1585,53888,NIFTY,,255.5,02DEC21,16750.0,0.05,50,OI,FO,NSE,,1,67085,PE
1586,53889,NIFTY,,1414.3,02DEC21,16800.0,0.05,50,OI,FO,NSE,,1,67086,CE
1587,53896,NIFTY,,268.7,02DEC21,16800.0,0.05,50,OI,FO,NSE,,1,67087,PE
1588,53897,NIFTY,,1378.35,02DEC21,16850.0,0.05,50,OI,FO,NSE,,1,67088,CE
1589,53902,NIFTY,,282.4,02DEC21,16850.0,0.05,50,OI,FO,NSE,,1,67089,PE
1590,53903,NIFTY,,1342.15,02DEC21,16900.0,0.05,50,OI,FO,NSE,,1,67090,CE
1591,53908,NIFTY,,295.85,02DEC21,16900.0,0.05,50,OI,FO,NSE,,1,67091,PE
1592,53909,NIFTY,,1307.3,02DEC21,16950.0,0.05,50,OI,FO,NSE,,1,67092,CE
1593,53914,NIFTY,,310.6,02DEC21,16950.0,0.05,50,OI,FO,NSE,,1,67093,PE
1594,53915,NIFTY,,1129.25,02DEC21,17000.0,0.05,50,OI,FO,NSE,,1,67094,CE
1595,53929,NIFTY,,24.55,02DEC21,17000.0,0.05,50,OI,FO,NSE,,1,67095,PE
1596,53930,NIFTY,,1239.0,02DEC21,17050.0,0.05,50,OI,FO,NSE,,1,67096,CE
1597,54013,NIFTY,,341.6,02DEC21,17050.0,0.05,50,OI,FO,NSE,,1,67097,PE
1598,54014,NIFTY,,1205.65,02DEC21,17100.0,0.05,50,OI,FO,NSE,,1,67098,CE
1599,54015,NIFTY,,357.9,02DEC21,17100.0,0.05,50,OI,FO,NSE,,1,67099,PE
1600,54016,NIFTY,,1172.85,02DEC21,17150.0,0.05,50,OI,FO,NSE,,1,67100,CE
1601,54017,NIFTY,,374.7,02DEC21,17150.0,0.05,50,OI,FO,NSE,,1,67101,PE
1602,54018,NIFTY,,1140.5,02DEC21,17200.0,0.05,50,OI,FO,NSE,,1,67102,CE
1603,54019,NIFTY,,392.0,02DEC21,17200.0,0.05,50,OI,FO,NSE,,1,67103,PE
1604,54020,NIFTY,,1108.75,02DEC21,17250.0,0.05,50,OI,FO,NSE,,1,67104,CE
1605,54045,NIFTY,,409.9,02DEC21,17250.0,0.05,50,OI,FO,NSE,,1,67105,PE
1606,54046,NIFTY,,1077.5,02DEC21,17300.0,0.05,50,OI,FO,NSE,,1,67106,CE
1607,54047,NIFTY,,428.25,02DEC21,17300.0,0.05,50,OI,FO,NSE,,1,67107,PE
1608,54048,NIFTY,,1046.8,02DEC21,17350.0,0.05,50,OI,FO,NSE,,1,67108,CE
1609,54073,NIFTY,,447.2,02DEC21,17350.0,0.05,50,OI,FO,NSE,,1,67109,PE
1610,54074,NIFTY,,600.8,02DEC21,17400.0,0.05,50,OI,FO,NSE,,1,67110,CE
1611,54075,NIFTY,,56.6,02DEC21,17400.0,0.05,50,OI,FO,NSE,,1,67111,PE
1612,54076,NIFTY,,987.0,02DEC21,17450.0,0.05,50,OI,FO,NSE,,1,67112,CE
1613,54077,NIFTY,,486.7,02DEC21,17450.0,0.05,50,OI,FO,NSE,,1,67113,PE
1614,54080,NIFTY,,660.0,02DEC21,17500.0,0.05,50,OI,FO,NSE,,1,67114,CE
1615,54081,NIFTY,,72.25,02DEC21,17500.0,0.05,50,OI,FO,NSE,,1,67115,PE
1616,54082,NIFTY,,929.4,02DEC21,17550.0,0.05,50,OI,FO,NSE,,1,67116,CE
1617,54083,NIFTY,,220.0,02DEC21,17550.0,0.05,50,OI,FO,NSE,,1,67117,PE
1618,54103,NIFTY,,564.9,02DEC21,17600.0,0.05,50,OI,FO,NSE,,1,67118,CE
1619,54104,NIFTY,,92.0,02DEC21,17600.0,0.05,50,OI,FO,NSE,,1,67119,PE
1620,54105,NIFTY,,874.0,02DEC21,17650.0,0.05,50,OI,FO,NSE,,1,67120,CE
1621,54106,NIFTY,,572.2,02DEC21,17650.0,0.05,50,OI,FO,NSE,,1,67121,PE
1622,54131,NIFTY,,504.25,02DEC21,17700.0,0.05,50,OI,FO,NSE,,1,67122,CE
1623,54132,NIFTY,,123.9,02DEC21,17700.0,0.05,50,OI,FO,NSE,,1,67123,PE
1624,54133,NIFTY,,888.0,02DEC21,17750.0,0.05,50,OI,FO,NSE,,1,67132,CE
1625,54197,NIFTY,,618.3,02DEC21,17750.0,0.05,50,OI,FO,NSE,,1,67133,PE
1626,54198,NIFTY,,484.85,02DEC21,17800.0,0.05,50,OI,FO,NSE,,1,67134,CE
1627,54199,NIFTY,,146.65,02DEC21,17800.0,0.05,50,OI,FO,NSE,,1,67135,PE
1628,54200,NIFTY,,398.45,02DEC21,17850.0,0.05,50,OI,FO,NSE,,1,67136,CE
1629,54201,NIFTY,,168.6,02DEC21,17850.0,0.05,50,OI,FO,NSE,,1,67137,PE
1630,54202,NIFTY,,374.0,02DEC21,17900.0,0.05,50,OI,FO,NSE,,1,67138,CE
1631,54203,NIFTY,,179.1,02DEC21,17900.0,0.05,50,OI,FO,NSE,,1,67139,PE
1632,54204,NIFTY,,720.9,02DEC21,17950.0,0.05,50,OI,FO,NSE,,1,67140,CE
1633,54205,NIFTY,,716.95,02DEC21,17950.0,0.05,50,OI,FO,NSE,,1,67141,PE
1634,54206,NIFTY,,308.25,02DEC21,18000.0,0.05,50,OI,FO,NSE,,1,67142,CE
1635,54207,NIFTY,,233.5,02DEC21,18000.0,0.05,50,OI,FO,NSE,,1,67143,PE
1636,54210,NIFTY,,295.2,02DEC21,18050.0,0.05,50,OI,FO,NSE,,1,67144,CE
1637,54326,NIFTY,,769.55,02DEC21,18050.0,0.05,50,OI,FO,NSE,,1,67145,PE
1638,54327,NIFTY,,259.75,02DEC21,18100.0,0.05,50,OI,FO,NSE,,1,67146,CE
1639,54328,NIFTY,,271.2,02DEC21,18100.0,0.05,50,OI,FO,NSE,,1,67147,PE
1640,54354,NIFTY,,629.8,02DEC21,18150.0,0.05,50,OI,FO,NSE,,1,67148,CE
1641,54361,NIFTY,,824.35,02DEC21,18150.0,0.05,50,OI,FO,NSE,,1,67160,PE
1642,54362,NIFTY,,211.75,02DEC21,18200.0,0.05,50,OI,FO,NSE,,1,67161,CE
1643,54363,NIFTY,,553.35,02DEC21,18200.0,0.05,50,OI,FO,NSE,,1,67162,PE
1644,54364,NIFTY,,587.45,02DEC21,18250.0,0.05,50,OI,FO,NSE,,1,67163,CE
1645,54381,NIFTY,,881.3,02DEC21,18250.0,0.05,50,OI,FO,NSE,,1,67164,PE
1646,54382,NIFTY,,153.7,02DEC21,18300.0,0.05,50,OI,FO,NSE,,1,67165,CE
1647,54383,NIFTY,,346.05,02DEC21,18300.0,0.05,50,OI,FO,NSE,,1,67166,PE
1648,54384,NIFTY,,160.0,02DEC21,18350.0,0.05,50,OI,FO,NSE,,1,67167,CE
1649,54385,NIFTY,,434.35,02DEC21,18350.0,0.05,50,OI,FO,NSE,,1,67168,PE
1650,54386,NIFTY,,135.05,02DEC21,18400.0,0.05,50,OI,FO,NSE,,1,67169,CE
1651,54387,NIFTY,,970.6,02DEC21,18400.0,0.05,50,OI,FO,NSE,,1,67170,PE
1652,54388,NIFTY,,509.0,02DEC21,18450.0,0.05,50,OI,FO,NSE,,1,67171,CE
1653,54389,NIFTY,,1001.4,02DEC21,18450.0,0.05,50,OI,FO,NSE,,1,67172,PE
1654,54393,NIFTY,,103.85,02DEC21,18500.0,0.05,50,OI,FO,NSE,,1,67173,CE
1655,54394,NIFTY,,475.15,02DEC21,18500.0,0.05,50,OI,FO,NSE,,1,67174,PE
1656,54402,NIFTY,,472.85,02DEC21,18550.0,0.05,50,OI,FO,NSE,,1,67175,CE
1657,54403,NIFTY,,1064.45,02DEC21,18550.0,0.05,50,OI,FO,NSE,,1,67176,PE
1658,54404,NIFTY,,81.95,02DEC21,18600.0,0.05,50,OI,FO,NSE,,1,67177,CE
1659,54405,NIFTY,,729.7,02DEC21,18600.0,0.05,50,OI,FO,NSE,,1,67178,PE
1660,54406,NIFTY,,438.6,02DEC21,18650.0,0.05,50,OI,FO,NSE,,1,67179,CE
1661,54410,NIFTY,,1129.55,02DEC21,18650.0,0.05,50,OI,FO,NSE,,1,67180,PE
1662,54411,NIFTY,,422.25,02DEC21,18700.0,0.05,50,OI,FO,NSE,,1,67181,CE
1663,54422,NIFTY,,1162.8,02DEC21,18700.0,0.05,50,OI,FO,NSE,,1,67182,PE
1664,54543,NIFTY,,406.35,02DEC21,18750.0,0.05,50,OI,FO,NSE,,1,67183,CE
1665,54548,NIFTY,,1196.5,02DEC21,18750.0,0.05,50,OI,FO,NSE,,1,67184,PE
1666,54549,NIFTY,,51.2,02DEC21,18800.0,0.05,50,OI,FO,NSE,,1,67193,CE
1667,54555,NIFTY,,1230.7,02DEC21,18800.0,0.05,50,OI,FO,NSE,,1,67194,PE
1668,54556,NIFTY,,375.9,02DEC21,18850.0,0.05,50,OI,FO,NSE,,1,67195,CE
1669,54557,NIFTY,,1265.35,02DEC21,18850.0,0.05,50,OI,FO,NSE,,1,67196,PE
1670,54558,NIFTY,,361.35,02DEC21,18900.0,0.05,50,OI,FO,NSE,,1,67197,CE
1671,54559,NIFTY,,1300.45,02DEC21,18900.0,0.05,50,OI,FO,NSE,,1,67198,PE
1672,54560,NIFTY,,347.25,02DEC21,18950.0,0.05,50,OI,FO,NSE,,1,67199,CE
1673,54561,NIFTY,,1336.0,02DEC21,18950.0,0.05,50,OI,FO,NSE,,1,67202,PE
1674,54564,NIFTY,,30.45,02DEC21,19000.0,0.05,50,OI,FO,NSE,,1,67203,CE
1675,54565,NIFTY,,1372.0,02DEC21,19000.0,0.05,50,OI,FO,NSE,,1,67204,PE
1676,54569,NIFTY,,320.4,02DEC21,19050.0,0.05,50,OI,FO,NSE,,1,67205,CE
1677,54570,NIFTY,,1408.4,02DEC21,19050.0,0.05,50,OI,FO,NSE,,1,67206,PE
1678,54571,NIFTY,,307.55,02DEC21,19100.0,0.05,50,OI,FO,NSE,,1,67207,CE
1679,54611,NIFTY,,1445.2,02DEC21,19100.0,0.05,50,OI,FO,NSE,,1,67208,PE
1680,54612,NIFTY,,296.05,02DEC21,19150.0,0.05,50,OI,FO,NSE,,1,67209,CE
1681,54613,NIFTY,,1483.3,02DEC21,19150.0,0.05,50,OI,FO,NSE,,1,67210,PE
1682,54614,NIFTY,,284.1,02DEC21,19200.0,0.05,50,OI,FO,NSE,,1,67211,CE
1683,54615,NIFTY,,1521.0,02DEC21,19200.0,0.05,50,OI,FO,NSE,,1,67212,PE
1684,54620,NIFTY,,272.6,02DEC21,19250.0,0.05,50,OI,FO,NSE,,1,67213,CE
1685,54621,NIFTY,,1559.1,02DEC21,19250.0,0.05,50,OI,FO,NSE,,1,67214,PE
1686,54648,NIFTY,,260.7,02DEC21,19300.0,0.05,50,OI,FO,NSE,,1,67215,CE
1687,54649,NIFTY,,1596.9,02DEC21,19300.0,0.05,50,OI,FO,NSE,,1,67238,PE
1688,58720,NIFTY,,17.6,02DEC21,19350.0,0.05,50,OI,FO,NSE,,1,36317,CE
1689,58721,NIFTY,,1606.25,02DEC21,19350.0,0.05,50,OI,FO,NSE,,1,36318,PE
1690,24467,NIFTY,,15.15,02DEC21,19400.0,0.05,50,OI,FO,NSE,,1,35045,CE
1691,24468,NIFTY,,1568.1,02DEC21,19400.0,0.05,50,OI,FO,NSE,,1,35046,PE
1692,23390,NIFTY,,167.55,02DEC21,19450.0,0.05,50,OI,FO,NSE,,1,45383,CE
1693,23395,NIFTY,,1565.25,02DEC21,19450.0,0.05,50,OI,FO,NSE,,1,45384,PE
1694,16805,NIFTY,,12.05,02DEC21,19500.0,0.05,50,OI,FO,NSE,,1,46796,CE
1695,16808,NIFTY,,1565.5,02DEC21,19500.0,0.05,50,OI,FO,NSE,,1,46853,PE
1696,31354,NIFTY,,182.95,02DEC21,19550.0,0.05,50,OI,FO,NSE,,1,48278,CE
1697,31355,NIFTY,,1467.8,02DEC21,19550.0,0.05,50,OI,FO,NSE,,1,48285,PE
1698,31356,NIFTY,,173.45,02DEC21,19600.0,0.05,50,OI,FO,NSE,,1,48286,CE
1699,31366,NIFTY,,1508.05,02DEC21,19600.0,0.05,50,OI,FO,NSE,,1,48287,PE
1700,31369,NIFTY,,164.4,02DEC21,19650.0,0.05,50,OI,FO,NSE,,1,48300,CE
1701,31372,NIFTY,,1548.75,02DEC21,19650.0,0.05,50,OI,FO,NSE,,1,48301,PE
1702,39701,NIFTY,,9.5,02DEC21,19700.0,0.05,50,OI,FO,NSE,,1,51103,CE
1703,39702,NIFTY,,1437.95,02DEC21,19700.0,0.05,50,OI,FO,NSE,,1,51104,PE
1704,39703,NIFTY,,50.0,02DEC21,19750.0,0.05,50,OI,FO,NSE,,1,51105,CE
1705,39704,NIFTY,,1478.4,02DEC21,19750.0,0.05,50,OI,FO,NSE,,1,51106,PE
1706,39705,NIFTY,,11.0,02DEC21,19800.0,0.05,50,OI,FO,NSE,,1,51107,CE
1707,39706,NIFTY,,1519.25,02DEC21,19800.0,0.05,50,OI,FO,NSE,,1,51108,PE
1708,39707,NIFTY,,145.45,02DEC21,19850.0,0.05,50,OI,FO,NSE,,1,51109,CE
1709,39708,NIFTY,,1560.55,02DEC21,19850.0,0.05,50,OI,FO,NSE,,1,51110,PE
1710,20634,NIFTY,,158.55,02DEC21,19900.0,0.05,50,OI,FO,NSE,,1,43090,CE
1711,20635,NIFTY,,1487.0,02DEC21,19900.0,0.05,50,OI,FO,NSE,,1,43091,PE
1712,20636,NIFTY,,149.8,02DEC21,19950.0,0.05,50,OI,FO,NSE,,1,43117,CE
1713,20642,NIFTY,,1528.05,02DEC21,19950.0,0.05,50,OI,FO,NSE,,1,43118,PE
1714,20643,NIFTY,,8.8,02DEC21,20000.0,0.05,50,OI,FO,NSE,,1,43119,CE
1715,20644,NIFTY,,1569.45,02DEC21,20000.0,0.05,50,OI,FO,NSE,,1,43120,PE
1716,17169,BANKNIFTY,,4714.9,09DEC21,33800.0,0.05,25,OI,FO,NSE,,1,42089,CE
1717,17170,BANKNIFTY,,537.85,09DEC21,33800.0,0.05,25,OI,FO,NSE,,1,42090,PE
1718,17171,BANKNIFTY,,4637.45,09DEC21,33900.0,0.05,25,OI,FO,NSE,,1,42091,CE
1719,17184,BANKNIFTY,,559.7,09DEC21,33900.0,0.05,25,OI,FO,NSE,,1,42094,PE
1720,17189,BANKNIFTY,,4560.6,09DEC21,34000.0,0.05,25,OI,FO,NSE,,1,42095,CE
1721,17190,BANKNIFTY,,582.2,09DEC21,34000.0,0.05,25,OI,FO,NSE,,1,42100,PE
1722,17192,BANKNIFTY,,4484.35,09DEC21,34100.0,0.05,25,OI,FO,NSE,,1,42101,CE
1723,17195,BANKNIFTY,,605.3,09DEC21,34100.0,0.05,25,OI,FO,NSE,,1,42102,PE
1724,17197,BANKNIFTY,,4408.8,09DEC21,34200.0,0.05,25,OI,FO,NSE,,1,42103,CE
1725,17227,BANKNIFTY,,629.1,09DEC21,34200.0,0.05,25,OI,FO,NSE,,1,42104,PE
1726,17228,BANKNIFTY,,4333.9,09DEC21,34300.0,0.05,25,OI,FO,NSE,,1,42105,CE
1727,17229,BANKNIFTY,,653.55,09DEC21,34300.0,0.05,25,OI,FO,NSE,,1,42110,PE
1728,17249,BANKNIFTY,,4261.0,09DEC21,34400.0,0.05,25,OI,FO,NSE,,1,42111,CE
1729,17250,BANKNIFTY,,680.0,09DEC21,34400.0,0.05,25,OI,FO,NSE,,1,42112,PE
1730,17252,BANKNIFTY,,4187.35,09DEC21,34500.0,0.05,25,OI,FO,NSE,,1,42118,CE
1731,17256,BANKNIFTY,,705.65,09DEC21,34500.0,0.05,25,OI,FO,NSE,,1,42122,PE
1732,17257,BANKNIFTY,,4114.4,09DEC21,34600.0,0.05,25,OI,FO,NSE,,1,42129,CE
1733,17258,BANKNIFTY,,732.0,09DEC21,34600.0,0.05,25,OI,FO,NSE,,1,42130,PE
1734,17259,BANKNIFTY,,4042.1,09DEC21,34700.0,0.05,25,OI,FO,NSE,,1,42131,CE
1735,17261,BANKNIFTY,,759.05,09DEC21,34700.0,0.05,25,OI,FO,NSE,,1,42132,PE
1736,17262,BANKNIFTY,,3970.5,09DEC21,34800.0,0.05,25,OI,FO,NSE,,1,42133,CE
1737,17263,BANKNIFTY,,786.8,09DEC21,34800.0,0.05,25,OI,FO,NSE,,1,42135,PE
1738,17266,BANKNIFTY,,3899.6,09DEC21,34900.0,0.05,25,OI,FO,NSE,,1,42139,CE
1739,17267,BANKNIFTY,,815.25,09DEC21,34900.0,0.05,25,OI,FO,NSE,,1,42142,PE
1740,17268,BANKNIFTY,,3829.4,09DEC21,35000.0,0.05,25,OI,FO,NSE,,1,42143,CE
1741,17269,BANKNIFTY,,844.4,09DEC21,35000.0,0.05,25,OI,FO,NSE,,1,42151,PE
1742,17273,BANKNIFTY,,3758.5,09DEC21,35100.0,0.05,25,OI,FO,NSE,,1,42154,CE
1743,17275,BANKNIFTY,,872.8,09DEC21,35100.0,0.05,25,OI,FO,NSE,,1,42159,PE
1744,17276,BANKNIFTY,,3689.85,09DEC21,35200.0,0.05,25,OI,FO,NSE,,1,42169,CE
1745,17277,BANKNIFTY,,903.55,09DEC21,35200.0,0.05,25,OI,FO,NSE,,1,42170,PE
1746,17292,BANKNIFTY,,3621.95,09DEC21,35300.0,0.05,25,OI,FO,NSE,,1,42175,CE
1747,17293,BANKNIFTY,,934.95,09DEC21,35300.0,0.05,25,OI,FO,NSE,,1,42176,PE
1748,17294,BANKNIFTY,,3554.8,09DEC21,35400.0,0.05,25,OI,FO,NSE,,1,42179,CE
1749,17295,BANKNIFTY,,967.1,09DEC21,35400.0,0.05,25,OI,FO,NSE,,1,42180,PE
1750,17317,BANKNIFTY,,3488.35,09DEC21,35500.0,0.05,25,OI,FO,NSE,,1,42181,CE
1751,17318,BANKNIFTY,,1000.0,09DEC21,35500.0,0.05,25,OI,FO,NSE,,1,42182,PE
1752,17329,BANKNIFTY,,3422.65,09DEC21,35600.0,0.05,25,OI,FO,NSE,,1,42185,CE
1753,17330,BANKNIFTY,,1033.65,09DEC21,35600.0,0.05,25,OI,FO,NSE,,1,42186,PE
1754,17335,BANKNIFTY,,3357.7,09DEC21,35700.0,0.05,25,OI,FO,NSE,,1,42187,CE
1755,17337,BANKNIFTY,,1068.05,09DEC21,35700.0,0.05,25,OI,FO,NSE,,1,42199,PE
1756,17342,BANKNIFTY,,3293.5,09DEC21,35800.0,0.05,25,OI,FO,NSE,,1,42200,CE
1757,17353,BANKNIFTY,,1103.2,09DEC21,35800.0,0.05,25,OI,FO,NSE,,1,42204,PE
1758,17354,BANKNIFTY,,3230.05,09DEC21,35900.0,0.05,25,OI,FO,NSE,,1,42205,CE
1759,17378,BANKNIFTY,,1139.05,09DEC21,35900.0,0.05,25,OI,FO,NSE,,1,42206,PE
1760,17380,BANKNIFTY,,3167.35,09DEC21,36000.0,0.05,25,OI,FO,NSE,,1,42207,CE
1761,17381,BANKNIFTY,,1175.7,09DEC21,36000.0,0.05,25,OI,FO,NSE,,1,42208,PE
